"","orig_index","ak_covid","ak_flu","al_covid","al_flu","ar_covid","ar_flu","az_covid","az_flu","ca_covid","ca_flu","ca_RSV","co_covid","co_flu","co_RSV","ct_covid","ct_flu","ct_RSV","dc_covid","dc_flu","de_covid","de_flu","fl_covid","fl_flu","ga_covid","ga_flu","ga_RSV","hi_covid","hi_flu","ia_covid","ia_flu","id_covid","id_flu","il_covid","il_flu","in_covid","in_flu","ks_covid","ks_flu","ky_covid","ky_flu","la_covid","la_flu","ma_covid","ma_flu","md_covid","md_flu","md_RSV","me_covid","me_flu","mi_covid","mi_flu","mi_RSV","mn_covid","mn_flu","mn_RSV","mo_covid","mo_flu","ms_covid","ms_flu","mt_covid","mt_flu","nc_covid","nc_flu","nd_covid","nd_flu","ne_covid","ne_flu","nh_covid","nh_flu","nj_covid","nj_flu","nm_covid","nm_flu","nm_RSV","nv_covid","nv_flu","ny_covid","ny_flu","ny_RSV","oh_covid","oh_flu","ok_covid","ok_flu","or_covid","or_flu","or_RSV","pa_covid","pa_flu","ri_covid","ri_flu","sc_covid","sc_flu","sd_covid","sd_flu","tn_covid","tn_flu","tn_RSV","tx_covid","tx_flu","ut_covid","ut_flu","ut_RSV","va_covid","va_flu","vt_covid","vt_flu","wa_covid","wa_flu","wi_covid","wi_flu","wv_covid","wv_flu","wy_covid","wy_flu"
"98",202215,6.012432598353,0,9.216418030023,3.072137663382,21.966380067225,4.992360068971,28.433063375288,12.745857250356,102.659245175388,9.966920435868,0,16.011982739826,22.016477720278,11.624138,19.259552372887,13.177588086123,3.605597,1.88000819865,1.88000819865,2.03359347124,7.117575644264,98.215614845496,15.03300782868,38.31772413328,3.025088031392,0,7.171874654959,1.024553522137,11.102635832426,6.055984052163,3.121532271222,1.040510123433,48.320087394762,12.080015512956,30.22664529821,16.12087386252,13.09269628464,3.021392804724,21.150762410932,20.143584751638,11.945050916562,6.967948680018,39.515672243289,17.224780924995,18.324958173924,10.180533003861,6.165129,11.180103866359,3.04911911153,51.431145679454,18.15216669844,20.101622,20.17693064231,1.00884396379,34.24434,21.056802575925,10.027047964509,2.982989858175,4.971649763625,2.043854335873,2.043854335873,30.854773587762,1.99063497873,4.050379639356,2.025190207152,7.094438239752,5.067456446592,12.19952368096,1.016626857664,57.3824396452,22.95297585808,6.027225861767,3.013613988822,8.463508,11.020090885848,9.016437997512,166.181688813747,37.955067401676,59.507739,38.282074905699,23.170727998184,10.014712246091,24.035306998635,18.019726435125,1.001094733575,12.738465,40.565749845264,19.26873571392,2.07281085364,1.03640542682,10.942374680055,0,2.005957412352,1.002978706176,17.218172178204,4.051332168324,6.975218,114.649110942753,45.256234997178,6.162646218425,1.0271082594,10.013925,20.120389221264,10.060194610632,8.28520858251,0,22.12890585438,3.017579126328,25.271117516404,6.065067496428,7.991807048552,3.995903524276,0,1.987893694273
"99",202216,3.00621593284,0,9.216418030023,3.072137663382,12.98013436379,7.987774294819,33.33531392502,23.530812825556,122.593086047124,23.920601198516,39.237836,13.0097352496,16.011982739826,23.248276,36.491782114987,8.109286917551,14.422388,0.94000443435,0,5.083983176408,1.016796233928,137.301413418936,23.050597483224,38.31772413328,6.050165263218,21.599132,8.196428177096,1.024553522137,6.055984052163,2.018661350721,4.162044295578,3.121532271222,51.340091273001,10.066683817953,23.173759580365,6.045327698445,11.078437349406,2.014261869816,16.114865095674,11.07897228981,9.954209097135,7.963367277708,48.634668157338,19.25122368537,24.433275510189,3.054161750697,6.165129,14.229222977889,2.032746531769,70.59177055039,15.126812282574,10.050811,37.32732368586,3.02653759876,28.53695,24.064916348459,10.027047964509,3.9773198109,1.98865990545,4.087708671746,5.109636391818,36.82666797279,2.985947192514,4.050379639356,1.012595103576,3.040474653432,3.040474653432,11.182896823296,3.049880572992,38.60273044002,14.60644255228,8.036301854315,7.031763858041,2.115877,6.010958665008,13.023743774184,232.859515285857,34.877644515204,19.835913,40.296929013379,15.111346907515,10.014712246091,13.019123129271,21.02301063585,5.00547791403,8.49231,51.72133299732,22.311166304112,4.14562170728,1.03640542682,16.91094315924,2.984286834945,5.014892635504,0,9.115500866338,5.064168698014,20.925654,95.540930706951,56.318878092828,8.21685939925,1.0271082594,0,22.1324316003,4.024076115798,8.28520858251,3.10695346053,45.263671417536,6.035158252656,18.195202489284,5.054225861644,10.9887329088,2.996927643207,1.987893694273,0
"100",202217,8.016576797804,0,24.57711138681,0,14.977077181022,3.993888660355,46.081171175376,19.609009475244,116.612925938036,27.907361525296,39.237836,29.021723801495,24.017974109739,11.624138,41.560086889156,4.054641655977,21.633582,8.46003722895,1.88000819865,9.151169115504,1.016796233928,145.319024854608,23.050597483224,23.192305575452,12.100330526436,32.398698,18.441963398466,0,16.149290805768,3.027990429542,8.324088591156,2.081022147789,94.626830423052,21.140039819142,31.234196511625,14.105764629705,9.06417547959,3.021392804724,17.122047264362,19.13640258295,19.90841819427,0,73.965227108556,23.304116190843,30.541599011583,11.19858692076,6.165129,14.229222977889,5.081865643299,104.8792077039,29.245166392652,20.101622,43.38040459077,7.0619248687,34.24434,12.032455090136,9.024341317602,4.971649763625,4.971649763625,3.065782055945,2.043854335873,52.751716149144,9.953153791326,3.03778453578,0,9.121421996604,0,9.149643107968,3.049880572992,56.33912761554,21.90966382842,5.022687865493,7.031763858041,6.347631,8.014611553344,15.02739666252,245.169266339484,41.032510124061,19.835913,60.44538763006,14.103919853675,11.016179882725,6.008825752999,19.0208211687,8.00876636091,12.738465,65.919333775512,31.438458074688,5.1820271341,1.03640542682,10.942374680055,3.979043922555,0,1.002978706176,18.231008707894,6.077005227704,13.950436,99.563699277027,31.176515473971,9.24396765865,0,3.337975,27.162528905616,5.030097305316,11.39216204304,0,37.21680148602,4.023438835104,37.40125250926,9.097604192596,11.987708789869,5.993855286414,0,0
"101",202218,7.014504331742,1.002071733389,13.312603261158,3.072137663382,8.986245703435,2.995414225848,46.081171175376,24.511260024976,161.464048280524,31.894121852076,0,42.031459051095,31.023220190956,11.624138,45.614728545133,15.20491071691,7.211194,3.7600163973,0,8.134372881576,0,183.402630166512,18.039609394416,39.326090410266,4.033443508812,21.599132,12.294642265644,0,19.17728123531,3.027990429542,8.324088591156,4.162044295578,93.620158239816,11.073356001189,38.28708222947,9.06799495066,5.035651739958,3.021392804724,15.10768743638,6.043074974552,32.848892332569,0.995423221737,95.242900539024,31.409894217066,38.686024181646,9.162479086962,6.165129,19.311088621188,0,85.718582832964,12.101447815897,0,30.26539881716,6.05308090491,22.82956,18.048688803391,14.03786838395,7.954642571765,3.9773198109,4.087708671746,1.021927720072,49.76576895663,12.93910098384,5.062974742932,0,3.040474653432,2.02698179316,10.166269965632,4.066507430656,82.42205809686,17.73638790839,7.031763858041,10.045377846863,0,21.038355327528,5.00913222084,274.917839650713,31.800201792819,19.835913,98.727462535759,15.111346907515,6.008825752999,5.007354129726,30.03287597649,2.002193713305,8.49231,108.513375002256,24.339444721536,7.25483689213,2.07281085364,19.895229994185,3.979043922555,5.014892635504,1.002978706176,20.256674792056,1.01283652969,0,127.723138323441,18.102488093283,8.21685939925,1.0271082594,10.013925,38.228744705766,9.054173421114,19.67737062555,2.07130230702,62.363286466728,6.035158252656,48.520539971424,8.086756661904,11.987708789869,1.997951762138,5.963680504016,0
"102",202219,8.016576797804,2.004144199451,20.480926155675,0,13.978605772406,2.995414225848,43.1398223008,22.55035834982,185.38464947904,33.887521634384,39.237836,31.023220190956,30.022469090191,11.624138,68.928922573997,8.109286917551,10.816791,6.5800290303,0,17.28554199708,1.016796233928,210.462022477008,35.077003746168,38.31772413328,5.041809785798,53.99783,15.368302832055,0,14.130629455047,1.009329078821,6.243066443367,2.081022147789,105.700186424241,17.113363757667,39.294633442885,2.015109232815,18.12835095918,4.02852080505,25.179477557502,4.02871514657,13.935892735989,0.995423221737,101.322228820149,22.290891318294,42.758239849242,5.090263419366,6.165129,11.180103866359,1.016372579761,121.014468108159,24.202895631794,0,58.51309829196,2.01769363497,39.95173,23.062209701552,7.018934191975,5.965982666315,2.982989858175,7.153490727691,1.021927720072,49.76576895663,4.976571620082,4.050379639356,0,7.094438239752,0,15.249404253952,3.049880572992,87.63863677942,12.51980922583,12.054453839411,7.031763858041,0,22.040181771696,11.020090885848,323.131049460339,29.748573311229,19.835913,83.616115628244,18.133616289018,8.011768999545,7.010297376272,33.03616442337,4.004383180455,0,120.683097363024,23.325305512824,6.21843256092,1.03640542682,23.87427391674,2.984286834945,5.014892635504,1.002978706176,18.231008707894,5.064168698014,0,116.660524755732,23.130948805878,7.18975113985,0,6.67595,52.313015432196,4.024076115798,9.32085973602,1.03565115351,55.322268505296,9.052737378984,45.488009171164,5.054225861644,13.985660552007,3.995903524276,2.981840252008,0.993946557735
"103",202220,1.002071733389,2.004144199451,19.456883627799,2.048095135506,4.992360068971,2.995414225848,47.061618374796,37.257117275332,278.07697421856,48.837882669268,0,36.026964070643,24.017974109739,17.436207,53.724015462684,15.20491071691,0,13.1600580606,0,27.453507346512,1.016796233928,287.631426362352,47.103410009112,57.47658619992,10.08360877203,64.797396,31.7611606278,1.024553522137,25.233265287473,2.018661350721,4.162044295578,0,142.946917817814,15.100032062664,44.332409927915,4.03021846563,13.09269628464,1.007130934908,34.24409001933,9.064612461828,21.899260013697,4.977106860591,124.626345010992,26.343776839044,74.317886612595,7.126371253164,6.165129,13.212850398128,3.04911911153,140.175092979095,24.202895631794,0,59.52194796314,5.04423123373,11.41478,41.110898504943,5.013527066348,7.954642571765,5.965982666315,13.28505373531,0,65.690817132984,2.985947192514,4.050379639356,0,7.094438239752,1.01349089658,30.498808507904,1.016626857664,100.15844600525,9.38985460259,14.063529831959,12.054453839411,0,29.052966880872,8.014611553344,405.196069708461,29.748573311229,19.835913,103.764574244925,11.081650472172,12.017651505998,3.004414869819,40.04383180455,3.00328844688,0,161.248847208288,29.410166693208,5.1820271341,1.03640542682,43.769503910925,4.97380620087,4.011913929328,1.002978706176,35.449180886098,3.038502613852,0,136.774397134053,19.108180235802,15.4066105391,0,10.013925,63.379231232346,7.042139684352,9.32085973602,0,69.404296689468,7.041017961432,66.715748356616,3.032536696168,19.979515838421,0,1.987893694273,0.993946557735
"104",202221,9.018648531193,0,22.529021291181,3.072137663382,10.983191546558,2.995414225848,59.807475625152,28.433063375288,301.997575417076,54.818042778356,39.237836,54.040449011999,13.0097352496,5.812069,72.983567835571,7.095623799359,3.605597,10.3400454276,0.94000443435,15.25194852584,1.016796233928,349.767844200144,67.1474059266,66.55183949453,5.041809785798,97.196094,30.736607105663,3.073660566411,24.223936208652,0,9.364598714589,0,173.146969271673,9.060011634717,53.400404878575,5.03777648503,11.078437349406,0,47.337422137122,3.021537487276,54.748152346266,0,129.692455404291,12.158670531696,80.426210113989,2.036107833798,6.165129,16.261969509658,3.04911911153,116.980645468986,13.109895937582,0,54.47771672941,2.01769363497,22.82956,40.108191858036,3.008113772534,7.954642571765,2.982989858175,15.328908071183,2.043854335873,93.559643528232,1.99063497873,4.050379639356,0,18.242842029516,0,33.548689080896,2.033253715328,151.2809856711,10.43317589938,11.049915843137,6.027225861767,0,36.065755134039,12.021917330016,353.905437012363,25.645316348049,19.835913,128.950156350789,8.059381090669,18.026477258997,8.011768999545,40.04383180455,3.00328844688,0,183.560000548344,14.198013742248,10.36405317259,1.03640542682,39.79045998837,2.984286834945,4.011913929328,0,46.590354811816,5.064168698014,0,170.967989035581,17.096795950764,21.569256757525,0,0,85.511662832646,6.036118494834,7.249557429,1.03565115351,78.457034068452,9.052737378984,56.607296633328,5.054225861644,15.983612314145,0.998975881069,3.975786809743,2.981840252008
"105",202222,8.016576797804,0,37.889714647968,4.096185231135,13.978605772406,0.998471408616,75.494681750084,37.257117275332,362.79577830452,49.83460217934,0,58.043441790921,14.010486350365,17.436207,52.710352344492,2.027322630787,10.816791,10.3400454276,0,20.335931702248,1.016796233928,431.948257955424,82.18041375528,78.652180820532,13.108696803422,86.396528,38.933035282759,1.024553522137,36.335901119899,1.009329078821,11.445620862378,2.081022147789,173.146969271673,6.040007756478,57.430623344205,4.03021846563,13.09269628464,0,43.308706990552,3.021537487276,51.761891929149,1.990841819427,98.282561187225,9.119002898772,71.263731027027,2.036107833798,6.165129,31.507566439555,3.04911911153,128.073645163198,9.07608334922,0,67.59271679563,1.00884396379,28.53695,55.148766888893,6.016227545068,14.91495224084,4.971649763625,12.263126015238,3.065782055945,104.508109533342,2.985947192514,6.075569846508,0,16.215860236356,0,14.232777396288,3.049880572992,118.93815521043,6.25989997935,14.063529831959,5.022687865493,0,37.067581578207,7.012785109176,237.988586489832,27.696944829639,79.343652,129.957583404629,8.059381090669,18.026477258997,7.010297376272,50.054791878765,3.00328844688,0,167.333708388672,11.155583152056,8.29124231895,1.03640542682,33.821891509185,2.984286834945,5.014892635504,0,56.718692207844,3.038502613852,0,233.321019983523,14.079719523207,21.569256757525,0,0,79.475544337812,7.042139684352,7.249557429,0,63.369146175504,9.052737378984,58.628985798804,2.021689165476,22.976443481628,0,2.981840252008,0.993946557735
"106",202223,12.024864464033,0,32.76948184908,2.048095135506,18.970965841377,4.992360068971,76.47513622582,16.667660600668,424.5906614642,77.741963704636,39.237836,81.060670611964,6.004494980452,17.436207,46.628388057728,2.027322630787,10.816791,7.52003346465,0,15.25194852584,2.03359347124,516.133058233776,76.167210623808,81.677258052358,7.058531540204,86.396528,39.957588804896,0,28.261258910094,0,11.445620862378,2.081022147789,156.033605514006,2.013331695003,56.423065324805,1.0075580194,19.135478959506,0,57.409212258244,7.050252633846,56.738994165693,2.986265041164,93.216450793926,8.105778026223,61.083198023166,1.018053916899,6.165129,11.180103866359,2.032746531769,96.811572476365,6.050718882543,0,52.46002309444,0,22.82956,65.175814853402,3.008113772534,16.903615096255,3.9773198109,21.460471078802,3.065782055945,90.573696335718,8.957841577542,5.062974742932,1.012595103576,22.296807579528,0,13.216150538624,0,123.11142186333,4.1732666529,18.081679701178,6.027225861767,0,40.073060910711,16.029223106688,250.298337543459,19.490450739192,39.671826,136.002122167635,5.037111709166,19.02794888227,1.001471623273,53.058080325645,5.00547791403,0,178.489278576672,9.127291770576,2.07281085364,0,47.74854783348,4.97380620087,7.020850047856,0,64.82136351971,4.051332168324,0,230.303943555966,14.079719523207,36.975867296625,1.0271082594,0,81.487578074574,7.042139684352,5.17825576755,0,84.492192321108,13.076168475396,55.596454998544,3.032536696168,28.970296985083,0,5.963680504016,0.993946557735
"107",202224,17.035224596324,0,41.985899879103,1.024047567753,26.958740136196,2.995414225848,81.377386775552,7.843606700624,444.524502335936,45.847802614724,39.237836,82.06141590066,5.003743879687,5.812069,43.587409519943,0,14.422388,9.4000416633,0,11.184762586744,0,537.179269193928,76.167210623808,112.936461445,4.033443508812,151.193924,28.687500061389,0,30.279920260815,0,20.810219576967,0,153.013601635767,4.026676061475,63.47595104265,3.022667252215,28.199654439096,0,71.50972203533,0,74.656575164583,1.990841819427,82.071005134779,1.013224872549,51.920718936204,6.108317336265,12.330258,11.180103866359,0,106.896113998081,4.033812588362,0,49.43347978829,1.00884396379,34.24434,89.240731201861,3.008113772534,16.903615096255,0.994329952725,23.504325414675,0,119.437845495912,8.957841577542,11.138543814492,0,19.256332926096,0,13.216150538624,0,104.33171265815,3.12995462324,30.136133540589,5.022687865493,0,61.111416238239,12.021917330016,304.666412961942,12.309751053627,39.671826,132.979852786132,6.044538763006,27.039717881815,2.002943246546,50.054791878765,0,0,148.064972674752,5.070721971672,1.03640542682,0,72.617584028535,1.98952455663,8.023828754032,0,66.847029603872,3.038502613852,6.975218,304.725309742077,15.085411665726,25.67768645715,1.0271082594,3.337975,87.523696569408,7.042139684352,7.249557429,0,82.480472903556,9.052737378984,64.69405919114,0,25.973371124835,1.997951762138,7.951573619486,0.993946557735
"108",202225,9.018648531193,0,64.514921170284,1.024047567753,30.952628796551,1.996942817232,91.181895151332,9.804501099464,449.507942934952,36.877601688928,0,71.053177040521,1.000751100765,17.436207,47.64205117592,1.013659512595,14.422388,8.46003722895,1.88000819865,11.184762586744,0,574.260681244296,48.105603270648,109.911373413608,3.025088031392,118.795226,37.908481760622,1.024553522137,23.214603936752,0,22.891241724756,0,145.966921696053,0,60.453283790435,5.03777648503,33.235309113636,0,71.50972203533,3.021537487276,83.615361039981,2.986265041164,62.819781449409,0,57.01098235557,2.036107833798,12.330258,7.114612175068,2.032746531769,103.870749531404,1.008458172496,0,63.55733523308,0,39.95173,77.208276111725,2.005407125627,30.82423738437,3.9773198109,27.592034086421,0,93.559643528232,7.962518812596,10.125949485864,0,25.33728223296,0,12.19952368096,1.016626857664,97.02849138201,3.12995462324,30.136133540589,1.004537996274,0,61.111416238239,6.010958665008,246.195080580279,10.258122572037,39.671826,146.076345585967,2.014842327663,42.061784257632,3.004414869819,58.063558239675,2.002193713305,0,134.881111105272,7.099000389096,5.1820271341,0,62.669971626795,2.984286834945,13.038721389536,0,67.859859158344,2.025666084162,0,339.924593786124,17.096795950764,24.65057819775,0,3.337975,69.41534972718,3.01805492628,4.14260461404,0,94.550781670176,10.05859708776,76.824194183996,1.010847530692,21.977467600559,0,9.939467313759,0
"109",202226,15.031081129546,0,89.092032557094,0,33.948043022399,1.996942817232,109.81045015084,0.98044719942,575.09110903662,32.890841362148,0,72.053928141286,2.001496389461,5.812069,37.505445233179,1.013659512595,10.816791,23.5001034882,0.94000443435,19.319134464936,0,596.309063684856,44.096808443376,126.045158248422,7.058531540204,86.396528,38.933035282759,0,34.317239769178,0,27.053284119411,0,183.213653089626,0,96.72525678709,1.0075580194,25.178264568954,1.007130934908,68.488184548054,0,94.564993358853,0,94.229675666475,0,90.60674311785,1.018053916899,12.330258,12.196477818367,1.016372579761,95.803114303869,1.008458172496,0,59.52194796314,0,17.12217,76.205569464818,2.005407125627,45.73918962521,2.982989858175,30.657815038095,1.021927720072,106.498744512072,3.981259406298,5.062974742932,0,20.269825786368,1.01349089658,8.133016250304,0,110.59162190463,2.08663332645,36.163359402356,2.009075992548,0,58.105936905735,4.007305776672,293.38247614911,5.129071203975,39.671826,139.024391549138,2.014842327663,40.058841011086,5.007354129726,56.061368772525,1.001094733575,4.246155,144.008402875848,7.099000389096,7.25483689213,0,62.669971626795,0.994762278315,9.026806564832,0,73.936864386048,0,6.975218,400.266240449028,15.085411665726,47.246943214675,2.0542165188,0,87.523696569408,6.036118494834,9.32085973602,0,103.60351904916,4.023438835104,38.412094144044,0,29.969272866152,0.998975881069,8.945520177221,0
"110",202227,13.026936930095,0,71.683244064801,2.048095135506,39.938874499986,0,100.005949051376,2.941348874576,565.124188600752,18.9371605995,39.237836,81.060670611964,2.001496389461,5.812069,37.505445233179,1.013659512595,3.605597,12.2200542963,0,15.25194852584,0,621.36406947228,26.05719904896,152.262551855266,1.008366276986,118.795226,20.49107044274,0,14.130629455047,0,27.053284119411,0,186.233656967865,0,82.619492157385,1.0075580194,34.242437113962,1.007130934908,82.58869432514,0,94.564993358853,0,79.031337501855,0,64.137353608734,4.072215667596,18.495387,10.163731286598,0,104.8792077039,2.016906294181,20.101622,54.47771672941,0,22.82956,111.300240424693,1.002706646907,37.78455000341,2.982989858175,26.570106366349,0,98.536225699476,2.985947192514,9.113354382288,0,27.36426402612,1.01349089658,9.149643107968,0,121.02478853688,4.1732666529,34.154283409808,0,0,58.105936905735,3.005479332504,275.943653891508,7.180699685565,39.671826,132.979852786132,1.00742705384,51.07502488045,2.002943246546,68.07451831389,0,12.738465,167.333708388672,3.042430590192,3.10921628046,0,64.659496183425,0.994762278315,12.03574268336,0,85.078038311766,1.01283652969,13.950436,476.698990920177,8.045566668093,36.975867296625,0,0,98.589912369558,2.012042379036,1.03565115351,0,88.515631156212,3.017579126328,68.737437522092,0,25.973371124835,0,11.927360429229,0
"111",202228,16.033152862935,0,109.572963752646,1.024047567753,49.923594637928,1.996942817232,113.732253501152,1.960901675156,628.91247154274,11.96028098034,0,91.068158371338,1.000751100765,11.624138,48.655710688515,0,14.422388,19.7400870909,0,17.28554199708,0,659.447674784184,13.02859952448,181.505022693936,3.025088031392,151.193924,32.785714149937,0,46.429207873504,0,29.1343062672,0,192.273664724343,2.013331695003,92.69503832146,3.022667252215,48.342267268092,0,90.64612461828,2.014359827982,125.423043871995,0.995423221737,90.176783161002,3.039667632924,65.155407525633,2.036107833798,18.495387,8.130984754829,0,121.014468108159,1.008458172496,20.101622,52.46002309444,0,11.41478,119.321875095388,2.005407125627,53.693832196975,1.98865990545,30.657815038095,0,141.334777506132,0.995312213784,9.113354382288,1.012595103576,21.283316682948,3.040474653432,16.266031111616,0,132.50127646592,1.04332129679,17.077141704904,0,2.115877,62.113242682407,3.005479332504,353.905437012363,7.180699685565,19.835913,182.343578164003,2.014842327663,61.089733139902,5.007354129726,72.078901494345,3.00328844688,4.246155,181.531709166864,2.02829138148,4.14562170728,0,91.518051744405,1.98952455663,13.038721389536,0,105.334713103822,2.025666084162,48.826526,573.245613769647,15.085411665726,52.3824811737,0,3.337975,106.638064601154,4.024076115798,2.07130230702,0,117.685547233332,6.035158252656,63.683211660448,0,37.961079914704,0,6.957627061751,0.993946557735
"112",202229,14.029008663484,0,124.933657109433,0,66.897614636182,1.996942817232,119.61495852662,2.941348874576,649.842992686712,11.96028098034,39.237836,62.046440381912,1.000751100765,11.624138,39.532764258369,2.027322630787,32.450373,14.10006249495,0,13.2183550546,0,695.526893573016,13.02859952448,211.755859809592,4.033443508812,118.795226,26.638393017115,0,34.317239769178,0,26.012773995978,0,197.307012969054,1.006672183236,106.800802951165,2.015109232815,41.292350723736,0,91.653306786968,0,127.413885691422,0.995423221737,94.229675666475,0,72.281778778797,0,24.660516,6.09823822306,0,125.048280696521,0,10.050811,53.46886705823,1.00884396379,28.53695,131.354336353711,3.008113772534,46.733519577935,2.982989858175,25.548179750548,0,145.316047463592,5.971894385028,14.17632912522,1.012595103576,34.458702265872,0,16.266031111616,1.016626857664,138.76117644527,1.04332129679,27.122519551767,2.009075992548,2.115877,57.104110461567,1.001826444168,373.395867915642,2.05162848159,39.671826,201.484621506861,1.00742705384,86.12651176181,2.002943246546,50.054791878765,0,12.738465,206.885306061168,2.02829138148,2.07281085364,0,95.497100857665,0,12.03574268336,1.002978706176,128.62989050973,1.01283652969,48.826526,606.433513528656,15.085411665726,49.301159733475,0,3.337975,122.73437770662,3.01805492628,1.03565115351,0,102.597659340384,3.017579126328,71.769968322352,0,41.95698343898,0.998975881069,11.927360429229,0
"113",202230,19.039368795775,0,121.861519446051,1.024047567753,56.912897524131,0,91.181895151332,0,656.819833068036,8.970240163632,39.237836,69.05168065106,1.000751100765,11.624138,55.751334487874,2.027322630787,21.633582,13.1600580606,0,16.268744759768,0,742.630281801,13.02859952448,217.80602507281,0,140.394358,25.613839494978,0,39.36389474252,0,34.336862587134,0,208.380368970243,2.013331695003,134.00478099716,2.015109232815,50.356526203326,0,98.703559420814,3.021537487276,126.418462469685,0,83.084230007328,0,71.263731027027,1.018053916899,18.495387,6.09823822306,0,108.913020292262,0,20.101622,64.56617919687,0,17.12217,129.348923059897,1.002706646907,63.63713467419,2.982989858175,23.504325414675,0,141.334777506132,0.995312213784,8.100759278712,0,32.431720472712,0,10.166269965632,1.016626857664,140.84781903885,2.08663332645,28.127057548041,0,2.115877,59.107763349903,1.001826444168,402.118626986076,2.05162848159,59.507739,207.529160269867,1.00742705384,83.122096891991,1.001471623273,57.0624635061,0,0,210.941875860072,2.02829138148,3.10921628046,0,93.507576301035,0.994762278315,16.047656612688,1.002978706176,129.642720064202,4.051332168324,20.925654,604.422129243618,13.074027380688,36.975867296625,0,10.013925,134.806614696288,4.024076115798,6.21390627549,0,99.580080214056,2.011719417552,73.791657487828,0,41.95698343898,0,10.933413871494,0.993946557735
"114",202231,13.026936930095,0,100.356545722623,3.072137663382,52.919008863776,0.998471408616,90.201440675596,0.98044719942,613.96207127002,6.976840381324,78.475672,63.047185670608,2.001496389461,17.436207,45.614728545133,0,36.05597,13.1600580606,0,14.235152291912,0,630.383874169488,9.019804697208,186.546832479734,2.016721754406,118.795226,27.662946539252,0,56.522514627109,0,32.255840439345,0,193.280336907579,1.006672183236,138.03499946279,1.0075580194,34.242437113962,0,118.847144172452,0,140.354359829721,1.990841819427,88.150340400627,0,76.353994446393,2.036107833798,18.495387,11.180103866359,0,128.073645163198,0,10.050811,56.49540465699,0,22.82956,99.26777916637,3.008113772534,47.72784953066,0.994329952725,17.372762407056,0,150.292619083674,0,12.151138918068,0,34.458702265872,0,15.249404253952,0,137.71786441561,2.08663332645,17.077141704904,0,2.115877,44.080366687383,0,347.750551567593,2.05162848159,59.507739,233.722157649554,0,62.091204763175,4.005882506453,84.09205103571,0,4.246155,192.68729231892,1.014139208712,4.14562170728,0,106.43947553772,0.994762278315,19.056592731216,1.002978706176,121.540048752336,1.01283652969,41.851308,602.41074495858,14.079719523207,33.8945458564,0,6.67595,126.758462464692,1.006021189518,3.10695346053,0,87.509771447436,2.011719417552,80.867572514948,2.021689165476,52.94571634778,0,12.921306986964,0
"115",202232,16.033152862935,0,114.693191511657,1.024047567753,51.92053745516,0.998471408616,86.279637325284,1.960901675156,569.110948927532,3.98676032678,39.237836,56.04194540146,1.000751100765,17.436207,55.751334487874,0,18.027985,18.8000833266,0,18.302338231008,0,603.324481858992,7.015396393008,182.513388970922,4.033443508812,129.594792,25.613839494978,0,52.485191925667,0,10.405108838022,0,193.280336907579,0,117.88390713464,0,42.299481658644,0,105.75381205466,0,93.569570137116,0.995423221737,84.097454879877,1.013224872549,98.751168287913,1.018053916899,18.495387,16.261969509658,0,149.251176328315,0,20.101622,71.62810406557,1.00884396379,11.41478,100.270485813277,2.005407125627,42.756199767035,1.98865990545,28.613960702222,0,155.269201254918,0.995312213784,11.138543814492,0,32.431720472712,0,14.232777396288,0,174.23396152918,2.08663332645,42.19058738,2.009075992548,8.463508,34.062102245703,0,319.027792497159,1.025814240795,19.835913,212.566271979033,1.00742705384,58.085322256722,2.002943246546,52.05698559207,0,4.246155,174.432708777768,1.014139208712,10.36405317259,0,86.544245543535,0,15.044677906512,1.002978706176,99.257707876118,2.025666084162,41.851308,519.943841632317,9.051258810612,42.11140525565,0,6.67595,132.794572317252,7.042139684352,11.39216204304,0,86.50391173866,1.005859708776,72.780815853044,0,37.961079914704,0,8.945520177221,0
"116",202233,18.037297062386,0,118.789381782669,1.024047567753,49.923594637928,0.998471408616,76.47513622582,0,486.38554462388,5.980160109088,39.237836,58.043441790921,1.000751100765,17.436207,51.696692831897,0,21.633582,10.3400454276,0,17.28554199708,0,535.174860889728,6.013203131472,197.63880752875,2.016721754406,129.594792,20.49107044274,0,46.429207873504,1.009329078821,21.8507297004,0,208.380368970243,1.006672183236,113.85368866901,1.0075580194,24.171133634046,0,97.69638176152,0,99.542100219444,0.995423221737,89.163565273176,2.026442760375,94.678952620317,2.036107833798,24.660516,10.163731286598,0,147.234270034134,0,20.101622,76.67234100669,0,17.12217,84.227204135513,1.002706646907,39.77320990886,0.994329952725,25.548179750548,0,165.222355046244,0.995312213784,12.151138918068,0,33.445211369292,0,12.19952368096,0,156.49757362079,0,37.16789739863,0,14.811139,31.056619769208,0,335.440800513966,1.025814240795,19.835913,185.365847545506,2.014842327663,51.07502488045,2.002943246546,38.0416423374,0,4.246155,206.885306061168,7.099000389096,13.47326945305,0,94.50233857935,0,14.041700095712,1.002978706176,97.232041791956,3.038502613852,41.851308,445.522475446206,15.085411665726,28.759007897375,0,16.689875,112.674183095988,2.012042379036,5.17825576755,0,70.410156398244,2.011719417552,74.80250501852,0,46.951862844325,0,8.945520177221,0
